reviewId,userName,userImage,review,rating,date,replyReview,repliedAt,Source,Sentimen,,,,,
gp:AOqpTOGsz0fbLuhTY8WRQnK48PEevMQ2looTEm3Fqj5DZ8HvaI-1S2awAc3ZkBv2vBV7KtJgn-aJ1cYK3Wu1Q7c,Adrian Haslan,https://play-lh.googleusercontent.com/a/AATXAJzBLAAl99WFJIoWmaxPANAwPd1O7eBRf3QVS5VS=mo,SAYA MAU SCAN BARCODE PEDULILINDUNGI MASUK GATE HALTE BUSWAY TOSARI TAPI TIDAK BISA SCAN BARCODE SAMA HALTE OLIMO JUGA ENGGAK BISA.,5,11/10/2021 19:42,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #FA",11/12/2021 9:09,Google Play Store,Negative,,,,,
gp:AOqpTOEfeRY8baz4b-RPVR3G3w7TWROxpKQdV8Ub1TZWJzOspKrRncta29BAtw2LHIdz70uS_yolyecUQ42hGEQ,tomy satrio,https://play-lh.googleusercontent.com/a-/AOh14GilWtJyvcKzXhu-LLMG17dY-1WUx5wL7n3li6IqJg,kuota mash tersedia tapi pas mau daftar vaksin kenapa tercantum sudah penuh. gmana mau daftar buat vaksin kedua,1,8/14/2021 10:51,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #NL",8/16/2021 9:42,Google Play Store,Negative,,,,,
gp:AOqpTOHxjE-uWTV4po7YTQMJXOuHxb4dQsvNL_uhmzv3Wk6u22R4_9SFelQMaEYCBoz0e0VGO731Si_U7bWSlKM,Osama Bin Laden,https://play-lh.googleusercontent.com/a-/AOh14GjTKxNgyIerbIYARcvikpAmMcPn9_rp6JpR5eQG,Adain aplikasi buat lowongan pekerjaan dong,4,10/1/2021 11:44,,,Google Play Store,Neutral,,,,,
gp:AOqpTOGEtIosSV3QrAlERl5Mx-lFBflGUqgUWWn4EsNDFX5HPmuKU2JG6pbEt9Z2oNh54mWuKRtBPP_iNyWat3E,Su Imah,https://play-lh.googleusercontent.com/a/AATXAJzQHwOu_QSMTQT0959RUXNHjHIQLv5SLQ8jhQcP=mo,sudah vaksin dosis pertama dan kedua tp di cek tdk trdaftar ternya salah nulis nama dan nomor nik bagaimn ini,1,8/28/2021 11:45,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #HB",8/30/2021 10:01,Google Play Store,Neutral,,,,,
gp:AOqpTOEH5KnaBqdVwk2FuzOSiLlZDKSjlw1sajVbFljF6XBsv96cDfYj0bnPksHvX7fQAR2xu7areBhzXneMmj8,BaETboX ZuKY,https://play-lh.googleusercontent.com/a-/AOh14Gj7j9DCV43NFkT2E2tzSJa9y2MUjRnmaBsd2NY_OQ,"Keren Jakarta, Semoga kota lain seperti bekasi bisa segera mengikuti, sehingga masyarakatnya bisa terlayani dengan baik... Sukses buat JAKI",5,7/25/2021 23:14,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #AHL",7/26/2021 9:42,Google Play Store,Positive,,,,,
gp:AOqpTOFdA9YpSDbdS6Az7jACUR1ln6PkKJxvH_nsQHbA4wyBc5G4sYtO6Kx1EXseGdLaHtf8cIZgLIMaPGpKs1o,Aris Hidayat,https://play-lh.googleusercontent.com/a-/AOh14GhUGomP6bYRmQf3R267e89knSJsDDA-5UI21gAX,"Mantap aplikasinya, sangat membantu luar biasa DKI👍👍👍👍👍",5,9/25/2021 12:29,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #HB",9/27/2021 10:00,Google Play Store,Positive,,,,,
gp:AOqpTOEWODi6Z7JeoDAHjrqL3kFOm6RWLAf7vGGjtCRsV1iaobmUlORac17VRCRd0OP7vi9avg59Z--FqgNilFc,enriza riza,https://play-lh.googleusercontent.com/a-/AOh14Ghg_PFrauHINrrL-z196Vk6_cLa9K7m2RNLYOYp,Sudah vaksin sejak 17 juli 2021 tapi per tanggal 4 agustus 2021 tetap saja statusnya siap di vaksin.....boro2 mau nerima sertifikat dapat sms saja tidak..hadehhh....birokasinya ga nyambung ofline sama online nya,1,8/5/2021 0:07,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #NL",8/5/2021 9:46,Google Play Store,Negative,,,,,
gp:AOqpTOE9F26-OONRtSyTScwcl55V6csFN994elX9i2ckRzHkb518lAIeeGeYqv-aUiOnBz5ZXScWzjmEFSKJeRQ,Hasim Mekanik,https://play-lh.googleusercontent.com/a/AATXAJxiJhun01yLxRXkojdogvGp5tJ3irjPaK8nZl7F=mo,Aplikasi gak guna.. Jangan download.. Masa ga Terima laporan kejelekan maunya bagus terus gak guna aplikasi ini,1,3/8/2021 10:34,,,Google Play Store,Negative,,,,,
gp:AOqpTOHExuJRfEol6sfL5v-KIT8bZ80GVbVsA8GgWZMaTqQM-2LHRm7XGFplQ-1j1_LBni0ZRdmU6Xz9DkLJ-F8,Andi Hidayat,https://play-lh.googleusercontent.com/a-/AOh14GiaqJb89FNjbtGcnAodWK3VLZ6anqLLV_7X3yVF4g,"Alhamdulillah membantu sekali, kemarin daftar vaksinasi lewat aplikasi ini di RSUD Pasar Rebo, lancar tanpa kendala.",5,6/30/2021 7:18,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #AI",6/30/2021 9:12,Google Play Store,Positive,,,,,
gp:AOqpTOE267wBVaLlVBSV4PJqHECD5FEWuwa47L_ms4oybHtkay7yLgnWilD0ldGxrb1xCTASiMnPFHnXykgcOhA,Natalia Widiastuti,https://play-lh.googleusercontent.com/a-/AOh14GigkhJta8rhKdu2lFiGkzCGdaCLcpD57J8QRQN13g,Udah install aplikasi ini tapi mau pilih faskesnya kok gak bisa ya?,1,7/6/2021 12:49,"Hai Kak, terima kasih atas review yang diberikan. Mohon maaf atas kendala yang dialami, saat ini tim kami sedang berupaya untuk mengoptimalisasi sistem agar dapat berjalan dengan baik. Silakan melakukan pengecekan secara berkala. Terima Kasih.#BRY",7/6/2021 15:18,Google Play Store,Negative,,,,,
gp:AOqpTOFHK2LzM2bPApxmc5tpMNNKhiO3URqvy4AIPiYelQOWqjsGhAtZxCgeUxw2HzCztS0w3SUJRgsPyx4r4Y0,Zainuri Hasan,https://play-lh.googleusercontent.com/a-/AOh14GgJngQhjlS_38qqJvGHvSwamGaNFOCFZYE4LjkPAA,"Ribet mau daftar vaksin aj bikin pegel bolak balik ganti kecamatan,kelurahan,faskes, gk nemu2 knapa gk langsung tampilin jadwal yg tersedia sih setelah milih kelurahan atau kecamatan, hampir 1 jam abis buat bolak balik ganti itu aj ujung2nya gk ada jadwal",1,7/1/2021 10:09,,,Google Play Store,Negative,,,,,
gp:AOqpTOGX2yvBmfUNyQzKyWMwMZNazKwQOa-mZt3xzYwlfe62KmxwF_gjE30_fDZphCxFlsMMB12IKoCOaWipPG4,Abdul Mupid,https://play-lh.googleusercontent.com/a/AATXAJyfnGGeBlgrGKjXhYGn5WGj8SJkA_t46mVJJAf5=mo,gimana caranya mengubah status vaksinasi warna kuning ke warna hijau padahal sudah vaksin kedua tetapi status vaksinasinya msh warna kuning saja tidak berubah,4,10/9/2021 10:19,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #NL",10/11/2021 9:54,Google Play Store,Negative,,,,,
gp:AOqpTOEstEHunKneUHqjDyfM2dfIwVimRK4QsKEecRP6R0jefxEvm0tvPBAHehyUyo_8GR_hJz3n40YpObHRQKU,Iryan Musadi,https://play-lh.googleusercontent.com/a-/AOh14GgwxyKq7oae5pzzeRl3fUHvn08iIpPckZQ2MNy8,Buat Daftar vaksin susah gabisa aplikasinya,1,9/5/2021 23:01,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #FA",9/6/2021 10:14,Google Play Store,Negative,,,,,
gp:AOqpTOEJmaBGxcUft7JJnZR8-GvPnhNCbnhG-etFFRkmu6NH6Tl95z0JeWlGOhXSiDG4ORkMCzPgs_qORf3R0hY,erni dyah,https://play-lh.googleusercontent.com/a-/AOh14GiUcaW7GGPp4LokTZ7dko9cD01RpsERClLq6AbH,"Susah masuk, sehingga tidak bisa isi survey",1,6/12/2021 17:38,"Hi kak, mohon maaf atas ketidaknyamanannya. Untuk mengatasi masalah ini, mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan masalah tersebut melalui email kami di dki@jakarta.go.id Terima kasih telah menggunakan JAKI :) #CTK",6/16/2021 14:45,Google Play Store,Negative,,,,,
gp:AOqpTOHqKES2cGoFTLNa1ZpIntDrGXEIgsfdKirBYdqyZbDv2SAiiivmYF87EvhmVBnCQ2tLF6x8DvSGtZ_etm4,Arum Ganteng,https://play-lh.googleusercontent.com/a/AATXAJzmagDPhaHVxvHKVcieNgHcAtgEdaBodKtzWHqL=mo,Tolong jangan lag terus,2,8/29/2021 21:20,"Hai Kak, terima kasih atas review yang diberikan. Mohon maaf atas kendala yang dialami, saat ini tim kami sedang berupaya untuk mengoptimalisasi sistem agar dapat berjalan dengan baik. Silakan melakukan pengecekan secara berkala. Terima Kasih #AHL",8/30/2021 11:44,Google Play Store,Negative,,,,,
gp:AOqpTOGGxq2Jze7UrRX44Ao5hx5DotkA7yWPRhXhJeylpDxb314sTaxLbjeZB4FMby_80I9Rbipbj-RSZcsNmLk,Mona Niko,https://play-lh.googleusercontent.com/a/AATXAJxckgr1HvBx78V4s7iuyD_r9VKm4ZcbarJXOeCY=mo,"Jauh2 Dr priok, mau vaksin ke 2 d GBK, ribuan orang tdk dapat penjelasan, Ga ada vaksinasi aplikasi JAKI, gimana sih? Paling tidak kami diberi notif",1,8/8/2021 11:45,"Hi kak, untuk vaksinasi dosis ke-2 dapat dilakukan di manapun sesuai dengan domisili tidak harus sesuai dengan di kartu vaksinasi atau lokasi vaksin dosis ke-1 :) #NL",8/9/2021 9:25,Google Play Store,Negative,,,,,
gp:AOqpTOEdGqI_3bQV9CCPSZ8jBmdx3sEtFbARXjKmPhkpdAOq18-1mX8ezOjnkn4OA4GwZnik2-B3FeSO7vEygQw,suryatmi supena,https://play-lh.googleusercontent.com/a-/AOh14Ghl4lBN1VBNz_3AvQRKicDiNTVV6tKptWUcPTqnzw,Absensi mobile yang cepat.,5,11/4/2021 7:57,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #FA",11/4/2021 9:54,Google Play Store,Positive,,,,,
gp:AOqpTOGMBF7P7kxJGP1mKeJJd0A9oExdPiL18GGF5YZd9FcxStetf3DCfsd3o5dnv-_D7hcHEq8D1Ax-dJtFpFo,mai gaaa,https://play-lh.googleusercontent.com/a-/AOh14GjihFNb_GRfD26iunn5xwjjETZldX47WiE6s5rdAgg,Udah niat banget pengen vaksin tapi tgl tidak terserdia mulu. Di suruh vaksin tapi mau daftar aja bgini 😑,1,6/27/2021 6:41,,,Google Play Store,Negative,,,,,
gp:AOqpTOGVNmGEs1_gaMvAocT2cW-m-tpwWP8C-irPvSbjKC-NTBc3en_JYmUTCk7KgokW3kVngixlR2QjEUdRDBs,Vikra Juniarsyah,https://play-lh.googleusercontent.com/a-/AOh14GhqCOp2B43TT051lQULX5C-kKzbic--BmPHeLBa,"Alhamdulillah berkat aplikasi ini saya bisa divaksin pertama dan next vaksin ke dua,persyaratan gk ribet dan simple.makasih",5,7/12/2021 11:52,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #HB",7/12/2021 9:32,Google Play Store,Positive,,,,,
gp:AOqpTOFUFhyOktH39H3L0AlMI-VNgDBlm4dPSVkB9PicbeTJfV7CZd1egsQ1dAsJ8C6Phzx_cl--kMbucsUaFjA,GAMERS NOOB,https://play-lh.googleusercontent.com/a-/AOh14GjiDCaPMHbsIYpZvk3EMD-PDim8KCX-2LAFu32B,JAKCLM syarat anak u/ PTM skolah sngat sulit diakses!!! sangat lambat lemot lambat respon!!! 😭,1,8/29/2021 16:45,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #BF",7/16/2021 11:07,Google Play Store,Negative,,,,,
gp:AOqpTOEsor32ls64H-VQe9ls_cnE9_f1u_W7MJMj5igzn4Oct-k8GHNwtX4eLiEsMBws0TmLi8OYcwQkh0Ej-Tw,Nharend Rend,https://play-lh.googleusercontent.com/a-/AOh14GhFqvlYU_icpU37L_Zg9YH2_uOhTYntW9QdJ1Pz,"Kasih bintang 3 dl krna saya baru instal, dilihat dl fungsinya.. 😊",3,7/24/2021 21:32,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #AHL",7/26/2021 9:29,Google Play Store,,,,,,
gp:AOqpTOEo3YDvW_sq2HCK0XVXNsxKnql1o6MsLDAJWnbrQSKhyr7yuTtU9oJz67wsOPvD1qQp59WEnMl2pwzRi_Y,rizky rahmadi,https://play-lh.googleusercontent.com/a-/AOh14GgpeIzI76_WhjGDLTk2TCx3VRTHB2_JyAxJhGYeU0I,di tl nya lama harusnya jika laporan dengan detail adanya transaksi barang haram jam sekian jam sekian harusnya ditindak cepat karena meresahkan warga,3,5/11/2021 23:10,"Hi kak, mohon maaf atas ketidaknyamanannya, kami akan berusaha untuk segera memperbaikinya :) #CTK",5/17/2021 9:02,Google Play Store,Negative,,,,,
gp:AOqpTOHdwgcrWKO2CjSep0N9DO_Y6ISmnvKfGUBsXVd--OPJX93S9L442bHtJhvGUKy4WgEscVAhLKgqJcwuve4,gwangseon mada,https://play-lh.googleusercontent.com/a/AATXAJzgmnNzvtN26qPkG677Ivmvln8qequ9y-iYjZUX=mo,Aplikasi gak guna... masa buat daftar besok nya ngga bisa.,1,7/27/2021 9:16,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #TA",7/27/2021 10:12,Google Play Store,Negative,,,,,
gp:AOqpTOEuOvqwoyya8ITuPfu5-eWar2D2nvq1tAADc7ZHN_Ail2yXz-cgvHdOXGKydzy1P5r0sJR_ZMlZmB1tYu8,Hafidz Fahlevi,https://play-lh.googleusercontent.com/a/AATXAJxcMsovpZhd0f2U9oWz1uElQ7L_-LWaLbky4vA=mo,"Di web ada kuota, di aplikasi penuh kan tolol",1,9/1/2021 11:50,"Hai Kak, mohon maaf atas kendala yang dialami, saat ini tim kami sedang berupaya untuk mengoptimalisasi sistem agar dapat berjalan dengan baik. Silakan melakukan pengecekan secara berkala di JAKI dan https://corona.jakarta.go.id/id/kuota-vaksinasi-jaki untuk melihat kuota pada masing-masing faskes. Terima kasih. #TA",9/1/2021 14:20,Google Play Store,Negative,,,,,
gp:AOqpTOEwhOgMuPbv_A-Xj0Vw8mvLBUbMilpPJqgvXyeOmqshpbmuofJ4uNrr0nqY5updKtE0eN5_rdIZGxiWPPk,Anichka Tan,https://play-lh.googleusercontent.com/a-/AOh14Gj-i1AmPVeUPz30XvIlvpQ7KJsVHvICSFZ7XU0J,"Ini milih lokasi vaksinasi nya ga bisa bisa, ""maaf faskes tidak bisa ditemukan, silahkan ganti lokasi "" gimana bisa mensukseskan vaksinasi covid kalau sistem administrasinya seperti ini ???",1,7/4/2021 20:11,,,Google Play Store,Negative,,,,,
gp:AOqpTOHJkrptsBKO61beEf0Zb1UeB87IMAxKo9gqkzgEFxWMv1qAa3utIUabtp1Hilb8DZqYuXLjRjVHgLX9UjA,Tohpik Hidayat,https://play-lh.googleusercontent.com/a-/AOh14GiFVBdGcASWbz77HcNv0pYxpvqAkH_6HUUd_YZP,"Mantap nih,,, respon cepat jossss pokoknya",5,6/28/2021 4:31,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #HB",6/28/2021 13:40,Google Play Store,Positive,,,,,
gp:AOqpTOEQeosdBpUCIeZM6RxrBjcN4CsJsn5Lp-bWqxMBtJTWGUxFZqZ9i05tSPqYCmCT2UAd-2cXvDg_9GupFWQ,Selly Halenda,https://play-lh.googleusercontent.com/a-/AOh14GifYnd4fbZNeFesXKFSdZ484UUY0IOyGZKVPBrSaA,"Susah bgt mau daftar aj , ngasih harapan yg sia sia",1,7/2/2021 14:24,"Hai Kak, terima kasih atas review yang diberikan. Mohon maaf atas kendala yang dialami, saat ini tim kami sedang berupaya untuk mengoptimalisasi sistem agar dapat berjalan dengan baik. Silakan melakukan pengecekan secara berkala. Terima Kasih.#TA",7/2/2021 14:46,Google Play Store,Negative,,,,,
gp:AOqpTOHsjp3QRhvq61HF60vyHUKxGu_dRHdUodR4KmQBUH12rnwCK5QYC3JQ1BRREEnccmuwsy-x9XBMT6aXmnU,ashang wa,https://play-lh.googleusercontent.com/a/AATXAJx5yGH-5x69KNC3-jncIoPCSyNp4YEb27qg6qW3=mo,"Saya warga Jawa tengah dan ingin vaksin dosis 2 di Jakarta,saya coba daftar lewat aplikasi jaki dan Alhamdulillah saya berhasil di vaksin asal semua syarat yang di minta di bawa, terima kasih jaki",5,9/17/2021 17:51,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #FA",9/20/2021 11:12,Google Play Store,Positive,,,,,
gp:AOqpTOEy6XEKfPOJYdw3AsHtJhokLFx36LjvEzrrqQsHeYwrZ77BcrH6_4c08PFJByuf_DwUF_E5EB3F-dNIa6s,Ahmad Sidik,https://play-lh.googleusercontent.com/a-/AOh14GiQfuEkUjT4MSNYZgIl41yOpd5P3RsnXn3UTUOk,Kenapa saya mau daftar gagal terus ga bisa bisa mau vaksin ke 2 aja susah bgt,4,8/18/2021 10:40,"Hai Kak, terima kasih atas review yang diberikan. Mohon maaf atas kendala yang dialami, saat ini tim kami sedang berupaya untuk mengoptimalisasi sistem agar dapat berjalan dengan baik. Silakan melakukan pengecekan secara berkala. Terima Kasih #FA",8/18/2021 10:39,Google Play Store,Negative,,,,,
gp:AOqpTOFrLNMS9gCPmmOPcVKrE9BwBSaGEglrgHR1aGRxboiCosYoP2Cvs5mK0ZUYDbfCFyixBmklXKVmc_gHxds,Gunawan Hidayat,https://play-lh.googleusercontent.com/a-/AOh14Ggzh5-gJA4mmS7Pgt7Uk7ZgWBB21VvJxPuLyg1zQA,"Mau daftar vaksinasi tidak bisa, saya mau masukan data tidak bisa. Gimana ini?",1,7/11/2021 6:51,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #HB",7/12/2021 10:29,Google Play Store,Negative,,,,,
gp:AOqpTOGXjyJ1Gz0RzmzdWuO5VIGJQOVS5DmSSqds57W4ry1c0UxVR-D4r9LyFZJtwSIrHJcCNhrJZZi_KvnJoFY,Uud Takhrudi,https://play-lh.googleusercontent.com/a-/AOh14GhwW8Ku7H2DiGT2JkazoMMjDvv6wtAwmqGDU38Q,Aplikasi Corona yang sangat membantu khusunya bagi warga DKI Jakarta tapi kok tidak ada JakClm..🤔,5,9/6/2021 15:50,,,Google Play Store,Positive,,,,,
gp:AOqpTOGnjEhiwrKlmybhFyOpOs9pvSpK16xodZPpyg8kWhhPNv9j8PQLX0gtxPoNoUcZjhKgGgUpKwPWOwZIIGg,subianto masto,https://play-lh.googleusercontent.com/a/AATXAJxbH0LO3jWh7x8GBIx8OlZ71kOLgGmGgEQ5GuTj=mo,Belanja untuk kebutuhan lebih hemat,4,4/4/2021 20:08,"Hi kak, terima kasih atas reviewnya. Kami akan terus berusaha untuk memberikan yang terbaik :) #BF",4/5/2021 10:04,Google Play Store,Positive,,,,,
gp:AOqpTOE0Lr-wD0WFmIlc_KXgQmpWtkejTX7mSHD8_6YArmiQf9aOkVzPtBUyMsiLzfl1UGMh6GDOt0XRwQqoLFc,setiawan 2405,https://play-lh.googleusercontent.com/a-/AOh14Ggj71KT_gXcSNXL7ADVZcDkBBH5iwv_MRMinxIy,"Apk pea , udh bener2 dor to dor, malah online. Saya vaksonasi ke dua, akan tetapi utk vaksinasi yg pertamanya engga terdaftar dijaki tolol.",1,8/3/2021 8:44,,,Google Play Store,Negative,,,,,
gp:AOqpTOHYmVm1GGqXnZ19n9oDhx2PXnamyldnPE8bZX69yMUe2eR6S-TqyXCDBCzJTqEyu9gDgsS10EvesH5DEJ0,Kevin Saputra,https://play-lh.googleusercontent.com/a/AATXAJzeH-DNZK7DfqW1PhVNH8WnI6gyMazinv5g3K2m=mo,"Gak ngerti sama JAKI, mau vaksin ke-2 aja dipersulit. Gunanya apa aplikasi kalo semua faskes penuh semua. Gak banget lu jak",1,8/16/2021 7:51,"Hai Kak, mohon maaf atas kendala yang dialami, silakan melakukan pengecekan secara berkala di JAKI dan https://corona.jakarta.go.id/id/kuota-vaksinasi-jaki untuk melihat kuota pada masing-masing faskes. Terima kasih. #HB",8/16/2021 11:03,Google Play Store,Negative,,,,,
gp:AOqpTOFxY_L7Z0PUHtOWVOnFpYG6rgB47EZ9PFUMCjfCltG_lJu0YjtmxDHYHSxfJgAfyPFBmngDTlboWc-a6rQ,Ari Amril,https://play-lh.googleusercontent.com/a/AATXAJzQTVHlKJJX6iCrL3LK9SNoqbxCc5UGUkMJDCP6=mo,"Ko mau daftar g bisa bisa.. Y... Padahal nama, no KTP sdh masuk..",2,7/26/2021 9:22,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #AHL",7/26/2021 9:43,Google Play Store,Negative,,,,,
gp:AOqpTOGtEwntCQ2XosYYTyWPtNcHqZwA1Q8CiOs66RFsumMZ6I2y0Y_qlyC1p-bMwig2KTU7ng8ZeW4Plq724BI,Ainie Queen,https://play-lh.googleusercontent.com/a-/AOh14GjJFf-LDQXJiSsm_2-6Ikv0S6Iblv7eGqHVDPwFpg,"Lemot banget, mau login pake email aja susahnya minta ampun",1,5/10/2021 18:19,"Hi kak, mohon maaf atas ketidaknyamanannya. Untuk mengatasi masalah ini, mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan masalah tersebut melalui email kami di dki@jakarta.go.id Terima kasih telah menggunakan JAKI :) #TA",5/11/2021 9:23,Google Play Store,Negative,,,,,
gp:AOqpTOFLkmaV-I1NhjkWXxx9DgXBf3elmtUo-eM92pxJ6trc107coO0lK7eN7Y3MAzEN2B1msynBzeGaxG42owQ,Diah Dwianggraini,https://play-lh.googleusercontent.com/a-/AOh14GiErnXRSr_VM31YxrRdipAoKy_Tk3NfxRQZZ6tyKw,"Saya mau daftar vaksin, tapi selalu keterangan penuh. Gimana ya?",3,8/26/2021 21:15,"Hai Kak, mohon maaf atas kendala yang dialami, saat ini tim kami sedang berupaya untuk mengoptimalisasi sistem agar dapat berjalan dengan baik. Silakan melakukan pengecekan secara berkala di JAKI dan https://corona.jakarta.go.id/id/kuota-vaksinasi-jaki untuk melihat kuota pada masing-masing faskes. Terima kasih. #FA",8/27/2021 10:21,Google Play Store,Negative,,,,,
gp:AOqpTOGXmiQJs2mMxrBi-Rr10dbtj08-PvlJ9UkAXBHks6bpbk7wb1xuONSyIyx86tKrskVGrDD50CEV-WG6vwk,Homunculus Envy,https://play-lh.googleusercontent.com/a-/AOh14GiWbV-9Z4eVS6Alc_YhBKJAehu_529-PZ9GN1Uf9g,"2 kali install 2 kali jg ngeuninstall App buruk mau vaksin mesti ngprint sendiri kertas screeingnya, ga modal ya pemprovnya? Mending gw vaksin d sentra vaksin ui modal bawa diri dikasih hadiah lagi ga nyuruh ngprint screeing 🤣 Kalo bisa mah w kasih 0 bintang",1,10/14/2021 15:45,"Hi kak, mohon maaf atas ketidaknyamanannya. Mohon untuk menyebutkan kesulitan yang dihadapi dengan menjelaskan kronologi masalah melalui email kami di dki@jakarta.go.id, Terima kasih telah menggunakan JAKI :) #FA",9/20/2021 11:49,Google Play Store,Negative,,,,,
gp:AOqpTOHNoURESq_55pGiVd3x-P5B07AFIxR12S9LK7K5OYcafhBdBG-3VHAEkBe-QVEGW6bF4H5HJ9Awx6HM9sI,Cipta Tri Kurniawan,https://play-lh.googleusercontent.com/a-/AOh14Gj2Lpj7oBb9wmS4dWHCjBH0x6Y9e_4XGsNJc0kSHA,"Aplikasi yang memberi kemudahan dalam mengakses segala informasi mengenai kota Jakarta, terlebih di masa pandemi... aplikasi ini sangat membantu warga dalam mencari informasi mengenai penyebaran covid 19, vaksinasi serta tracing pedulilindungi yang sekarang terintegrasi di JAKI, good job JAKI!",5,9/29/2021 8:55,"Hi kak, Terima kasih atas ulasannya ya. Kami akan terus berusaha untuk memberikan yang terbaik :) #HB",6/28/2021 9:21,Google Play Store,Positive,,,,,
gp:AOqpTOEVe3jj95CID0-9H40JX3ccaWLM51CL4KoGOp5ItC1eMJXcO7qbgXc6m7Vi6egWQ-BnaXsz647R2jRNDRU,Yuyun Wahyuny,https://play-lh.googleusercontent.com/a/AATXAJwTAef0AucfjYK_rvWh2Bv7NrIY_cZJUw1S85Us=mo,"Keren...semoga dgn adanya JAKI, semua bisa diatasi..aaamiin..",5,3/13/2021 15:56,"Hi kak, terima kasih atas reviewnya. Kami akan terus berusaha untuk memberikan yang terbaik :) #HB",3/19/2021 15:01,Google Play Store,Positive,,,,,
gp:AOqpTOFYqHbdqGGzcSgkAz-LhK65RdNq3hUF5Mcjh0kew5_yaoJ9DBsKdzN4U76fGxuhMKxutakhN1JujnFPXIs,Pedut Pedut99,https://play-lh.googleusercontent.com/a/AATXAJxU6Q22HpeduTGBbmiFQpQBhXSglf4qxifQ2Kxb=mo,Aplikasi apaan daftar vaksin buat besok udh isi data smua tapi gak ada jadwal.. Kel Kedoya Selatan/utara..vaksin aja di persulit..di daerh kmbngan puskesmas nya siala smua..masa org Puskesmas buka jam 6 org udh DTG dari jam 4 pagi mau ambil no urut buat vaksin..pas puskesmas buka kata satpamnya sdh habis. Gilaaa,1,6/29/2021 10:54,"Hai kak, mohon maaf atas kendala yang dialami, untuk saat ini kuota vaksinasi belum tersedia. Jika ada penambahan kuota akan kami informasikan melalui JAKI dan media sosial resmi milik Jakarta Smart City. Silakan melakukan pengecekan secara berkala. Terima kasih :) #HB",6/29/2021 10:37,Google Play Store,Negative,,,,,
